Series Name,Series Code,Country Name,Country Code,"1960","1970","1980","1990","2000","2010","2022"
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,..,..,..,..,10201.3035366727,23532.4808545474,29457.40284439
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,..,..,782.529290244423,662.85274862805,976.428300931315,1661.99781377727,2203.18965958102
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,62.8619936033143,86.6976627758938,102.438851072568,131.02323900236,..,..,461.775850005151
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,529.561922957192,948.591794172109,3034.66139003582,3160.8783649925,3241.66124034865,8059.56284101092,6776.48007742932
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,..,..,..,1503.13388901082,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,396.392253337614,1212.28932639401,6208.5780190814,13804.8767869937,14749.6874248766,30532.4805081663,29350.1685214481
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,144.101853916495,185.367132782546,269.319961734672,466.897656641503,869.753488572239,2836.97409785065,3354.38340757565
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,218.260426137037,362.479985586417,1588.49245328583,5346.47256765575,9275.98974602226,16427.6210053903,20176.7475766259
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,..,..,1400.69200274901,4073.26462659876,5846.97550214791,8672.12899856887,11481.496719925
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,155.29449370268,187.387643493992,766.099177797075,2136.83951627003,3760.08045686378,6590.98957888616,9125.31749650188
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,100.262199401855,143.383728027344,429.02197265625,1301.81909179688,378.157501220703,1706.41491699219,1102.146484375
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,371.279750815958,723.577192973221,2119.36701571797,940.991772378839,1978.44661083547,7999.50836563277,5858.2860595119
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,2114.00302983134,4736.20799467978,17097.9337164262,30593.7241338416,29624.7698677482,52869.0442891587,55873.2208108977
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,1787.36037783654,..,19393.7841105077,39575.726814294,38864.0438950021,76531.3729407691,92101.4697414382
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,186.024287278712,281.697840581992,1467.86019856869,1926.38460729734,4941.85259705136,11304.644927596,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,..,..,..,485.319861766486,137.18190923442,740.276191250251,1054.18948358818
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,..,..,..,167.144546508789,399.451141357422,730.813293457031,1192.40380859375
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,103.800958852498,197.993749582422,707.370003550458,1545.2769565655,2004.10704225596,4996.37209760091,6908.80211929543
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,..,..,..,..,417.924199644793,810.141609538386,2358.4090544008
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,99.6771486788102,157.066054010121,544.126482034404,570.932838514267,404.822074317398,709.1406700804,918.376755793481
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,..,..,550.730833344802,1150.28129668079,1996.51507828251,3416.11043175806,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,632.388915889771,831.083335445879,5528.94647163954,4001.52228393122,6120.94594259561,15711.5381692036,18222.2603252218
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,..,285.144223949631,1329.26831685985,1456.22448917712,2170.50814294017,4241.01190951928,3776.66777934015
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,274.525691880429,488.045850659425,1560.23285901366,2773.65070628836,4278.26653426387,10614.9845699013,10616.0610448133
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,..,..,..,857.339059424351,635.714311781872,4286.88050515414,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,23103.9426764449,24917.595805527
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,..,..,..,961.091944906504,1564.01519486158,3043.16532255235,5334.98860491543
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,55.5293371220614,122.082865762986,93.6922285457737,244.754072542541,257.829605739453,824.737671173843,964.224385224431
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,..,..,..,1568.53662109375,658.344604492188,3078.41479492188,4533.9755859375
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,..,..,42995.163998245,26682.8498094612,31855.5006047175,34165.9133053315,53757.8632508308
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,1397.59486332505,2347.73024638552,10032.1786752405,19096.2412009479,28289.65268964,39693.1938701237,45850.4261222629
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,3007.12344537862,5234.2966662115,12574.7915062163,23888.6000088133,36329.9560727102,48650.6431283336,76398.5917422054
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,491.213492970179,765.911758988321,3440.71777087917,2983.24373634077,6932.47832494715,12512.5941268441,20795.0423535553
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,..,..,..,651.419209686743,558.226802377,1742.34925645077,2255.15115489364
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,..,..,1025.63981151411,1119.28001513864,1416.1970239414,2732.55155722254,3010.29217286159
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,939.560806105492,1018.10898364984,3886.57395632113,2461.03935458171,4795.63474784068,13692.9149666211,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,..,..,..,96.7192957412953,394.583136574358,1684.01166738777,4163.5143004093
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,39905.1284180994,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,..,..,..,..,1476.17185000238,2557.07562356699,3789.32796575153
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,..,..,..,422.210702169172,518.14867272789,1249.06308529856,676.928385042108
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,228.567398531142,426.302187693943,679.061787534734,427.406453462986,364.026125867299,1469.36145002684,1487.90776431025
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,276.643363257328,362.144146803774,947.367135484826,868.490174851563,565.284389703613,937.840339987372,1266.99603069032
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,161.638982211816,258.760362014977,741.305704886249,819.844295928423,709.061010146892,1649.63914576854,1622.39171959406
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,107.423775397131,194.32738986023,712.426374259141,591.9896084034,522.772772119317,1679.64672676436,1790.34880033979
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,..,349.200528375569,2741.71041336197,2850.80154498515,2857.13272055077,6406.31381669319,7655.84840197887
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,446.724344059027,746.028155126344,2434.17914272633,2995.96689738191,5246.59626700535,9271.13807868462,12382.3753760863
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,..,..,..,2305.67634682273,3952.06824439875,12606.5911566259,19337.8890310738
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,153.477606369079,228.383389172106,835.209506886223,911.326362214012,1354.97962019911,2988.44999734415,4069.17601218906
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,148.212965345957,317.346649419648,1166.7721288235,2605.90737845756,4089.04265865943,7721.62526257908,12906.694013545
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,90.7192123906104,114.188280554589,278.461334356942,416.677813510951,954.440267804461,4006.2005782492,9952.18812123202
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,91.7989959680328,115.598136588521,281.843421229168,421.631727483568,965.661296811857,4051.97294784568,10062.9224412061
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,923.04470063853,2238.05528494335,9806.29939985584,18903.2829635424,20215.5536922064,37605.0353764349,40755.0473759676
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,..,1382.45041743228,5801.48769221547,10522.1857289629,11667.3420725881,23640.9788244036,27363.874640104
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,..,..,..,2467.89602924435,1788.40584633532,7789.14710320876,10376.7802480968
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,2382.07609670876,2052.57426429872,8280.2645673984,11324.5106744239
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,..,1879.95676794786,8100.23928099162,15459.4947497804,16948.3308695398,32965.4363585412,37149.6085917605
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,..,212.458709253058,907.618421065678,1141.84605523662,858.562392428145,2298.31625642138,1856.91563877565
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,105.794012020135,151.502562886896,403.40833044145,453.925419060711,373.726147213202,831.132251297982,1097.0516591685
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,1371.94802981913,2741.90799462066,9359.32017974155,18476.8850773094,25191.0460137549,38764.4468995418,49430.3293645734
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,164.280859893695,243.923182183372,810.82479302968,1053.26851716701,1467.06150982623,4529.80136052006,7658.32088697012
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,152.861456470292,229.506505259417,738.483292852768,930.017306435023,1254.87927774585,3733.39573834849,5988.57279695996
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,100.212991708538,201.926922371899,606.407516848835,514.373907365373,557.376614868524,1512.22166518003,1930.61281858042
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,99.197386393088,140.406940477814,332.975622311918,400.506928443912,467.807160637652,1102.16138546949,1330.8545441218
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,97.3514478812972,157.346172947614,417.963574605326,437.585728739057,496.815031048305,1239.07676399834,1528.9727987133
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,171.493638417039,259.217943696853,819.23838384287,1102.22385580294,1666.72374184302,6209.42194576296,12074.4770230096
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,384.765742597919,613.20123755575,2166.80934550792,2677.52569213284,4398.04248172102,9083.54164388779,10236.1058570266
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,350.119120343514,562.244320132208,2016.38750723457,2617.84257374626,4204.24103860366,8526.03077587136,9695.01762975153
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,379.626944217997,596.182517491855,2137.43303735762,2608.504858792,4310.63620542029,9009.87827741818,9237.90374865276
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,..,..,286.510641388588,356.677323037357,330.128575659965,818.454390825555,1259.14120042621
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,146.426323725134,219.663257302612,700.786398583267,901.189296300193,1187.34503385632,3552.48204821847,5859.78480951034
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,..,..,352.172006703204,461.117491402683,487.48121065063,1158.03575119001,741.244363322251
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,97.2949139290233,143.888584437091,444.774882703209,514.020252697291,601.11322738431,1690.25677929182,2542.19993808198
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,..,405.682524754113,3214.12711158496,3144.38435751182,3284.45984950586,7498.59076373389,8949.39677899439
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,..,293.24057515419,1633.70193137236,2216.07729462501,1888.61214426368,4624.87233094464,3952.11139122738
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,290.62315242354,1619.1197455066,2215.44821411794,1892.90151253098,4647.93090169896,3954.09404072478
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,150.125172208168,225.960932260308,725.332382031409,934.290342725502,1246.29144326899,3788.50399261917,6462.27913583151
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,2939.44660733007,5130.39980228992,12441.4160701465,23653.3998971158,35151.3296023334,48552.9424055168,74164.6530205831
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,1330.4802427509,2623.28919319003,8685.91797341236,17019.7362411748,23026.1764374782,35054.6766586839,43260.7027011599
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,..,286.011105730132,2684.54293370649,3059.01345448594,4277.58228896806,12141.8908306879,15990.6473634936
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,..,..,1351.51531838115,1325.6559674714,1687.72591275528,2882.71637112879,3874.93417803281
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,1386.72303676989,2788.60414032433,9389.33671312011,19062.7252829105,25861.4262191245,39711.096438339,50696.9272264744
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,110.105829480764,180.037575411418,696.887794512026,945.525159785786,503.857806709648,1434.13567634704,1553.28051193406
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,..,460.219093342523,2527.29982333142,2921.42756423184,4314.06146341325,10987.3062332558,14626.5057055616
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,82.5583493880726,118.978262802447,260.733640571893,356.66537923874,447.950614861535,1242.04254330417,2272.4547387962
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,82.5583493880726,118.978262802447,260.733640571893,356.66537923874,447.950614861535,1242.04254330417,2272.4547387962
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,136.164974456248,228.864801175932,725.447449830345,726.680908742204,632.354480728225,1661.41506352534,1690.38756577047
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,136.141899701091,228.855041178701,725.173744886925,726.017420818015,631.449155497044,1660.46865211882,1689.21565485367
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,136.164974456248,228.864801175932,725.447449830345,726.680908742204,632.354480728225,1661.41506352534,1690.38756577047
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,190.842811002837,289.719887577461,954.576787693515,1304.72634054619,1860.11287450474,5979.91129500348,10953.1934181021
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,456.82637523312,812.222211741064,2552.05848943167,4318.91253431034,5508.43301374779,9558.02173069303,12702.9426342374
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,
Last Updated: 06/29/2023,,,,,,,,,,
